Customer_ID,Age,Gender,Days_Since_Last_Purchase,CLTV,Avg_Txn_Value,Fav_Category,Return_Rate,Fav_Payment_Method,Churn
21554,70,Female,676,17298,3459.6,Books,0.8,PayPal,0
31123,59,Female,95,19137,2392.125,Electronics,0.625,PayPal,0
37253,50,Female,602,24958,2773.1111111111113,Home,0.4444444444444444,Cash,0
20871,66,Female,799,8749,2187.25,Electronics,0.25,Cash,0
38103,23,Male,129,19872,3312.0,Books,0.16666666666666666,Cash,0
36841,39,Male,349,11444,2288.8,Electronics,0.4,PayPal,0
7727,67,Female,348,17956,1995.111111111111,Clothing,0.5555555555555556,Credit Card,0
13060,46,Female,146,13454,3363.5,Home,0.75,Cash,0
40373,43,Male,124,31139,3892.375,Home,0.375,PayPal,1
19343,29,Male,30,19517,2168.5555555555557,Clothing,0.3333333333333333,PayPal,0
15186,21,Male,188,20230,2890.0,Clothing,0.14285714285714285,Credit Card,0
5489,56,Male,256,20322,2540.25,Books,0.375,Credit Card,0
29887,42,Female,324,23248,2906.0,Electronics,0.625,PayPal,0
33336,40,Male,144,11943,2388.6,Clothing,0.8,PayPal,0
722,20,Female,286,22479,2809.875,Home,0.25,Cash,0
40420,25,Male,231,22438,2493.1111111111113,Electronics,0.3333333333333333,Credit Card,0
29565,38,Male,755,9757,2439.25,Home,0.75,Cash,0
27581,55,Female,160,13718,2743.6,Clothing,0.4,Cash,1
37914,30,Female,65,14066,2009.4285714285713,Electronics,0.2857142857142857,Cash,1
14386,35,Male,150,20935,2616.875,Home,0.75,Cash,0
35974,35,Female,201,13188,2637.6,Clothing,0.0,Cash,0
37984,36,Female,407,9759,2439.75,Books,0.25,Credit Card,0
26244,66,Male,259,24620,3517.1428571428573,Clothing,0.42857142857142855,PayPal,1
1899,68,Female,369,26490,3311.25,Books,0.5,Cash,0
9050,23,Male,435,19528,2789.714285714286,Books,0.42857142857142855,Credit Card,0
32319,23,Male,130,22432,2243.2,Books,0.2,Cash,0
43690,58,Female,251,20489,3414.8333333333335,Electronics,0.5,Cash,0
42774,69,Male,175,25243,3155.375,Books,0.375,Cash,0
16315,31,Female,481,6262,1252.4,Books,0.2,Credit Card,0
40370,25,Male,611,13628,2725.6,Home,0.6,Credit Card,0
48678,70,Male,136,18166,3027.6666666666665,Electronics,0.6666666666666666,Cash,1
9932,69,Male,250,15808,3161.6,Electronics,0.4,Cash,0
47055,28,Female,236,17685,2947.5,Books,0.6666666666666666,PayPal,0
18710,70,Female,449,6769,2256.3333333333335,Books,0.6666666666666666,PayPal,0
10732,66,Female,293,18425,3685.0,Books,0.6,Credit Card,0
5732,60,Female,151,22688,3241.1428571428573,Clothing,0.42857142857142855,PayPal,1
40024,62,Female,234,38593,2968.6923076923076,Electronics,0.3076923076923077,PayPal,1
25115,63,Male,316,16061,2676.8333333333335,Books,0.5,Cash,0
36497,38,Male,379,2430,810.0,Books,0.0,Cash,0
21588,49,Male,670,7706,2568.6666666666665,Books,0.6666666666666666,PayPal,0
24855,20,Male,31,14232,2033.142857142857,Home,0.5714285714285714,PayPal,0
28454,59,Male,125,2962,1481.0,Books,0.0,Credit Card,0
30024,47,Female,128,18553,3092.1666666666665,Books,0.5,PayPal,0
45280,37,Female,151,17302,2471.714285714286,Clothing,0.2857142857142857,Cash,0
5687,48,Female,411,26072,3259.0,Clothing,0.5,Cash,0
44768,37,Female,91,16505,2750.8333333333335,Clothing,0.16666666666666666,Credit Card,0
24719,31,Male,121,19408,3234.6666666666665,Home,0.16666666666666666,Credit Card,0
40058,68,Female,216,15287,2547.8333333333335,Books,0.5,PayPal,0
12816,62,Female,201,13366,3341.5,Home,0.25,Cash,1
44708,59,Female,187,32038,3203.8,Clothing,0.3,PayPal,1
27238,26,Male,399,15476,3095.2,Books,0.4,Cash,0
6682,25,Female,131,12463,2077.1666666666665,Electronics,0.5,PayPal,0
3944,60,Female,188,27811,3973.0,Electronics,0.14285714285714285,Cash,0
31491,61,Female,268,19512,2787.4285714285716,Books,0.42857142857142855,Credit Card,0
43929,18,Male,334,10366,2591.5,Books,0.5,Cash,0
5025,59,Female,189,16836,2806.0,Electronics,0.3333333333333333,Cash,0
40965,53,Female,127,17417,2902.8333333333335,Books,0.3333333333333333,Credit Card,0
31101,62,Female,127,9259,1851.8,Home,0.8,Cash,0
482,68,Male,284,13719,2286.5,Electronics,0.16666666666666666,Cash,0
21823,23,Female,65,15860,3172.0,Electronics,0.6,Cash,0
26405,61,Male,65,24265,4044.1666666666665,Books,0.3333333333333333,Cash,0
4588,61,Male,169,21962,2440.222222222222,Books,0.3333333333333333,PayPal,0
8038,23,Male,290,10861,2715.25,Home,0.5,Credit Card,0
29018,25,Female,253,13858,1979.7142857142858,Clothing,0.42857142857142855,Cash,0
4320,70,Female,970,10745,2686.25,Electronics,0.5,PayPal,1
45459,27,Male,999,13823,2764.6,Books,0.4,Credit Card,0
23696,55,Female,134,14611,2922.2,Books,0.8,Credit Card,0
21159,18,Female,311,12068,1724.0,Books,0.42857142857142855,Credit Card,0
49752,23,Male,36,29705,3300.5555555555557,Home,0.4444444444444444,PayPal,0
7730,29,Female,374,6764,2254.6666666666665,Electronics,0.3333333333333333,Credit Card,0
31404,39,Female,328,17807,2967.8333333333335,Home,0.16666666666666666,Cash,0
38972,21,Female,124,19203,2400.375,Home,0.375,Cash,0
14623,44,Male,339,7312,2437.3333333333335,Home,0.6666666666666666,PayPal,0
49978,52,Female,171,14311,2862.2,Books,0.4,Cash,0
9266,25,Male,598,5373,1343.25,Electronics,0.5,Credit Card,1
13764,25,Female,130,22816,3802.6666666666665,Books,0.5,Cash,0
11347,44,Female,311,21156,3022.285714285714,Clothing,0.5714285714285714,Cash,0
19458,30,Female,122,9749,1949.8,Clothing,0.2,Credit Card,0
14772,70,Male,177,45642,3510.923076923077,Electronics,0.5384615384615384,PayPal,0
5917,56,Male,291,13422,2237.0,Books,0.16666666666666666,Credit Card,0
7072,41,Female,400,15743,2249.0,Books,0.2857142857142857,Cash,0
26340,51,Female,557,20926,2989.4285714285716,Books,0.42857142857142855,PayPal,0
27758,26,Male,456,14546,2909.2,Books,0.4,PayPal,0
25728,57,Male,547,24223,2691.4444444444443,Clothing,0.3333333333333333,Credit Card,0
12569,18,Female,163,10606,2651.5,Home,0.25,PayPal,0
17725,56,Female,441,15862,2643.6666666666665,Electronics,0.3333333333333333,Cash,0
18373,22,Female,520,25218,2802.0,Books,0.5555555555555556,Credit Card,0
43312,61,Male,190,14451,3612.75,Books,0.25,Cash,0
15662,49,Male,559,29963,3745.375,Books,0.25,Credit Card,0
9198,38,Female,187,4609,2304.5,Books,0.5,Cash,0
16948,29,Female,508,31407,2855.181818181818,Clothing,0.36363636363636365,Cash,0
11804,49,Female,140,26298,2629.8,Clothing,0.6,Credit Card,0
39041,63,Female,184,11539,2307.8,Clothing,0.2,Cash,0
22249,57,Male,599,13731,2288.5,Home,0.5,Credit Card,0
15674,27,Male,131,20126,2875.1428571428573,Electronics,0.42857142857142855,Cash,0
46156,55,Male,311,5414,1804.6666666666667,Electronics,0.3333333333333333,Credit Card,0
36433,43,Female,863,9053,4526.5,Clothing,0.0,Credit Card,0
41160,65,Male,122,22068,3678.0,Books,0.3333333333333333,Cash,0
13547,69,Male,353,20948,4189.6,Clothing,0.4,Cash,1
11729,41,Male,64,7140,3570.0,Clothing,0.5,Cash,0
11423,38,Male,138,30997,3444.1111111111113,Books,0.2222222222222222,PayPal,1
36914,27,Female,338,18607,2325.875,Books,0.25,PayPal,0
27812,67,Male,836,11438,2859.5,Books,0.0,Credit Card,0
44961,59,Female,135,21824,2424.8888888888887,Home,0.6666666666666666,Credit Card,1
39340,18,Male,471,3916,3916.0,Clothing,0.0,Credit Card,0
18803,56,Male,177,15231,1903.875,Books,0.0,Credit Card,0
7872,45,Male,259,13409,2681.8,Electronics,0.6,PayPal,0
1844,59,Male,154,18493,3698.6,Clothing,0.2,Cash,0
3578,51,Male,189,12599,1799.857142857143,Books,0.14285714285714285,Credit Card,1
6319,65,Male,147,12710,2118.3333333333335,Books,0.3333333333333333,Cash,0
42869,29,Female,208,7636,2545.3333333333335,Clothing,0.6666666666666666,Credit Card,0
10381,20,Female,150,11121,2780.25,Home,0.25,PayPal,0
15494,24,Female,61,21456,2384.0,Clothing,0.3333333333333333,Credit Card,0
43014,59,Male,254,18505,3084.1666666666665,Books,0.3333333333333333,Cash,0
45844,64,Female,710,21300,3550.0,Home,0.6666666666666666,Cash,1
32168,22,Female,163,8354,1392.3333333333333,Clothing,0.3333333333333333,Credit Card,0
47159,49,Male,142,15919,3183.8,Books,0.6,PayPal,0
35719,55,Male,541,19859,2837.0,Books,0.42857142857142855,PayPal,0
2033,45,Male,382,18260,2608.5714285714284,Home,0.2857142857142857,Cash,0
14101,66,Male,667,19949,2849.8571428571427,Home,0.2857142857142857,PayPal,0
35562,64,Male,200,13179,2635.8,Books,0.2,PayPal,0
25914,55,Male,155,13827,2304.5,Clothing,0.5,Credit Card,0
46104,41,Female,176,12441,2488.2,Clothing,0.4,Cash,1
1291,65,Female,559,15695,3139.0,Clothing,0.0,Credit Card,0
8759,70,Female,316,14612,3653.0,Books,1.0,PayPal,0
43560,28,Male,132,18013,2573.285714285714,Books,0.7142857142857143,Cash,0
14450,30,Male,456,26822,2682.2,Electronics,0.5,Cash,0
33993,38,Male,236,22830,2853.75,Home,0.625,Cash,0
24088,44,Female,138,21853,3642.1666666666665,Clothing,0.16666666666666666,Credit Card,0
30038,64,Male,238,21925,3654.1666666666665,Books,0.3333333333333333,Cash,0
42891,62,Male,424,9200,2300.0,Books,0.25,PayPal,0
14820,23,Male,707,13249,2649.8,Books,0.2,Cash,0
47286,39,Female,657,13160,2193.3333333333335,Electronics,0.5,Credit Card,1
9834,27,Male,253,7598,3799.0,Home,0.0,Credit Card,0
27555,44,Male,260,11825,3941.6666666666665,Books,0.3333333333333333,Cash,0
3267,20,Female,135,12309,2461.8,Clothing,0.0,Credit Card,1
125,46,Female,152,17497,2916.1666666666665,Books,0.0,PayPal,0
8458,33,Male,375,13357,2226.1666666666665,Clothing,0.16666666666666666,PayPal,0
32793,21,Male,305,8293,1658.6,Clothing,0.0,Cash,0
3362,48,Male,200,12552,2510.4,Home,0.6,Credit Card,0
5376,54,Male,202,23936,2992.0,Home,0.25,Credit Card,0
41821,63,Male,183,12206,2441.2,Books,0.6,Cash,0
48178,58,Male,137,6029,1507.25,Home,0.75,Cash,0
45932,29,Male,143,17690,1769.0,Books,0.4,Credit Card,0
25047,32,Male,702,16352,4088.0,Home,0.5,Cash,0
43331,29,Male,186,20820,2974.285714285714,Electronics,0.42857142857142855,PayPal,0
44749,63,Male,163,21852,2428.0,Books,0.5555555555555556,PayPal,0
32461,61,Female,164,11403,3801.0,Home,0.0,Cash,0
42006,52,Male,220,9115,2278.75,Electronics,0.25,Cash,1
31534,35,Female,297,23114,2568.222222222222,Books,0.4444444444444444,PayPal,0
19529,43,Male,353,18244,3040.6666666666665,Books,0.8333333333333334,Cash,0
36849,32,Female,190,17066,2133.25,Clothing,0.375,Credit Card,1
31346,63,Male,140,13251,2650.2,Clothing,0.4,PayPal,1
29142,49,Female,529,14224,2370.6666666666665,Electronics,0.5,Cash,0
42670,52,Male,183,7190,2396.6666666666665,Home,0.6666666666666666,Credit Card,0
48257,45,Male,251,32340,3593.3333333333335,Clothing,0.2222222222222222,Cash,0
30361,36,Male,504,11787,2946.75,Clothing,0.5,PayPal,0
9943,26,Male,281,20155,2519.375,Books,0.625,Credit Card,0
21690,33,Male,126,14949,2491.5,Books,0.16666666666666666,PayPal,1
33094,33,Female,661,10382,2595.5,Home,0.0,Credit Card,0
27120,27,Female,255,10979,2195.8,Electronics,0.4,Credit Card,0
28206,62,Male,215,28247,3138.5555555555557,Books,0.4444444444444444,PayPal,1
12730,26,Male,314,26184,3273.0,Home,0.625,PayPal,1
9335,52,Male,552,19234,2747.714285714286,Clothing,0.5714285714285714,PayPal,1
19219,36,Male,174,9276,1325.142857142857,Clothing,0.7142857142857143,Credit Card,1
22803,50,Male,144,4718,1572.6666666666667,Electronics,0.6666666666666666,Cash,0
48706,37,Female,269,13280,1897.142857142857,Home,0.2857142857142857,Cash,1
24586,56,Female,194,7808,1952.0,Home,0.25,Credit Card,0
39533,66,Female,314,14498,2416.3333333333335,Clothing,0.6666666666666666,Cash,0
209,66,Male,181,17402,2486.0,Electronics,0.7142857142857143,PayPal,0
27694,62,Female,440,19759,1975.9,Electronics,0.3,PayPal,0
6665,31,Female,128,20342,3390.3333333333335,Clothing,0.3333333333333333,PayPal,0
30697,60,Female,60,20402,2914.5714285714284,Clothing,0.7142857142857143,PayPal,0
46939,40,Female,35,17106,2851.0,Clothing,0.16666666666666666,Cash,0
49559,29,Male,291,19184,2740.5714285714284,Clothing,0.42857142857142855,PayPal,0
42956,68,Female,59,18961,2106.777777777778,Electronics,0.6666666666666666,PayPal,0
6908,44,Male,217,23076,2884.5,Clothing,0.625,Cash,0
39089,62,Female,280,11266,1877.6666666666667,Home,0.16666666666666666,PayPal,0
19836,21,Female,335,3610,1805.0,Books,0.5,Cash,0
23212,46,Female,254,21497,3582.8333333333335,Clothing,0.6666666666666666,Cash,1
41178,24,Male,220,21281,3040.1428571428573,Books,0.7142857142857143,Credit Card,0
45458,58,Male,126,6975,1743.75,Books,0.5,Credit Card,1
12109,19,Male,260,9208,2302.0,Clothing,0.75,Cash,1
14440,52,Female,307,11075,2768.75,Books,0.5,Cash,0
6999,54,Female,199,20590,2573.75,Home,0.375,Credit Card,0
547,19,Female,61,17435,2905.8333333333335,Home,0.3333333333333333,Credit Card,0
9745,65,Female,92,15770,2628.3333333333335,Books,0.5,Credit Card,0
30812,24,Female,163,16525,3305.0,Books,0.4,Cash,0
35555,19,Female,127,21446,1949.6363636363637,Electronics,0.5454545454545454,Credit Card,1
46398,32,Male,67,11704,2340.8,Electronics,0.6,Credit Card,0
48378,28,Male,224,30453,3806.625,Electronics,0.5,Credit Card,0
36013,59,Male,660,8625,2875.0,Books,0.3333333333333333,Credit Card,0
13792,26,Female,444,15223,3044.6,Clothing,0.2,PayPal,0
36700,28,Male,186,28324,2832.4,Electronics,0.3,Credit Card,0
45531,50,Female,139,4371,2185.5,Electronics,0.5,Cash,0
22680,38,Male,30,18073,3012.1666666666665,Books,0.0,Cash,0
2684,65,Female,482,15897,3179.4,Books,0.8,Cash,0
25617,31,Male,124,18661,3110.1666666666665,Clothing,0.5,Cash,1
1657,49,Male,281,27695,3077.222222222222,Books,0.7777777777777778,Cash,0
27119,39,Female,242,927,463.5,Books,0.0,Cash,0
21806,39,Male,534,5459,1364.75,Clothing,0.25,Cash,0
4475,48,Female,305,13250,1656.25,Home,0.375,Credit Card,0
20053,36,Male,553,9244,1540.6666666666667,Clothing,0.5,Credit Card,0
13479,36,Male,608,9177,1835.4,Clothing,0.0,Credit Card,1
29255,34,Male,717,12055,2009.1666666666667,Electronics,0.6666666666666666,PayPal,0
25647,50,Male,319,14344,2390.6666666666665,Home,0.6666666666666666,Cash,0
43745,61,Male,129,14891,2127.285714285714,Books,0.14285714285714285,PayPal,0
26345,20,Male,145,22569,2821.125,Clothing,0.625,Cash,0
19634,56,Male,89,8739,2184.75,Home,1.0,Cash,0
27800,64,Male,391,9945,2486.25,Home,0.5,Cash,1
9222,19,Male,639,9745,2436.25,Clothing,0.5,Cash,0
30203,30,Female,305,19444,2777.714285714286,Clothing,0.14285714285714285,Credit Card,1
45071,68,Male,723,7964,1991.0,Electronics,0.5,Cash,0
16478,50,Female,736,26416,3302.0,Home,0.375,Cash,0
34512,57,Male,134,4805,1601.6666666666667,Books,0.6666666666666666,Cash,0
37461,60,Male,169,17623,2937.1666666666665,Home,0.16666666666666666,PayPal,0
30224,69,Female,89,28698,3587.25,Home,0.25,PayPal,0
36198,22,Female,61,23769,2376.9,Books,0.3,Cash,1
39677,24,Female,129,22862,2286.2,Books,0.4,PayPal,1
42797,22,Female,392,9843,3281.0,Clothing,0.6666666666666666,Cash,0
42688,53,Male,202,11851,2370.2,Clothing,0.2,Cash,0
18223,46,Male,143,25233,3154.125,Books,0.375,PayPal,0
130,37,Female,337,15849,3962.25,Clothing,0.25,Credit Card,0
37126,69,Female,413,21312,2664.0,Books,0.625,Cash,0
34323,55,Female,207,12977,2595.4,Books,0.6,Credit Card,1
34745,43,Female,96,4239,1413.0,Home,0.6666666666666666,Cash,0
25944,70,Female,399,14622,2924.4,Home,0.4,Cash,0
49475,27,Female,570,10819,3606.3333333333335,Clothing,0.0,Cash,0
21425,23,Female,191,7146,1786.5,Electronics,0.25,PayPal,0
47251,61,Female,222,22106,2763.25,Home,0.25,PayPal,0
43539,61,Male,183,10598,1514.0,Electronics,0.14285714285714285,Cash,0
5087,32,Female,133,18190,2273.75,Electronics,0.375,Credit Card,1
32844,42,Female,123,22331,3721.8333333333335,Clothing,0.3333333333333333,PayPal,0
41608,24,Male,273,21692,4338.4,Books,0.4,Cash,0
22105,31,Female,319,27429,2742.9,Books,0.6,Credit Card,0
45927,69,Male,182,15328,3065.6,Home,0.6,Credit Card,0
38205,47,Male,259,23440,3348.5714285714284,Clothing,0.14285714285714285,Cash,0
4229,24,Female,905,14598,2919.6,Home,0.2,Credit Card,0
14391,59,Female,197,8299,1383.1666666666667,Home,0.5,PayPal,0
23775,67,Female,30,24808,2756.4444444444443,Clothing,0.5555555555555556,PayPal,0
18991,27,Male,423,9946,1989.2,Clothing,0.4,Credit Card,0
43391,22,Male,748,5283,2641.5,Books,0.5,Credit Card,1
30564,62,Male,176,17467,2911.1666666666665,Books,0.16666666666666666,Credit Card,0
6774,69,Female,138,16865,2409.285714285714,Home,0.14285714285714285,Cash,1
10467,31,Female,31,15526,2587.6666666666665,Clothing,0.6666666666666666,PayPal,0
49898,48,Male,255,22067,2451.8888888888887,Clothing,0.2222222222222222,Cash,0
25630,20,Female,37,16778,2396.8571428571427,Clothing,0.5714285714285714,Credit Card,0
19187,30,Male,244,14072,2814.4,Electronics,0.2,Cash,0
31394,70,Male,136,37529,2886.846153846154,Electronics,0.38461538461538464,PayPal,0
32608,21,Female,157,21240,2124.0,Electronics,0.4,PayPal,0
22175,31,Male,274,11172,2234.4,Home,0.4,Cash,0
30382,62,Male,749,14411,2882.2,Books,0.8,Credit Card,0
29844,47,Female,456,12161,1737.2857142857142,Books,0.42857142857142855,Cash,1
4545,36,Female,245,11533,2883.25,Clothing,0.5,Credit Card,0
9996,62,Male,266,21072,2341.3333333333335,Books,0.2222222222222222,PayPal,1
21549,64,Male,226,19314,2759.1428571428573,Books,0.5714285714285714,Cash,0
39181,39,Female,96,7435,1858.75,Books,0.5,Cash,0
8449,60,Male,571,15731,3146.2,Books,0.6,Cash,0
33424,42,Female,503,11119,2779.75,Books,0.5,PayPal,0
23149,49,Male,59,18886,3147.6666666666665,Electronics,0.16666666666666666,Cash,0
17306,23,Female,276,11457,2864.25,Clothing,0.5,Cash,0
49613,67,Female,324,13459,2691.8,Books,0.8,Credit Card,0
38149,41,Male,520,14504,3626.0,Electronics,0.75,Credit Card,0
45360,25,Female,130,15764,3152.8,Clothing,0.4,Cash,0
46645,60,Female,137,2961,1480.5,Books,1.0,Credit Card,0
21884,34,Male,403,18869,2695.5714285714284,Books,0.5714285714285714,PayPal,0
29075,55,Male,344,10070,3356.6666666666665,Books,0.6666666666666666,Cash,0
47627,21,Female,610,10261,2565.25,Electronics,0.0,Credit Card,0
49306,23,Male,336,13464,3366.0,Electronics,0.5,Cash,0
30416,47,Male,144,13518,2703.6,Electronics,0.6,Credit Card,1
29593,67,Female,141,12809,2561.8,Clothing,0.4,PayPal,0
24568,21,Male,151,29259,2659.909090909091,Electronics,0.6363636363636364,PayPal,1
28047,39,Female,267,14778,1847.25,Home,0.375,Cash,0
19651,19,Male,199,18238,3039.6666666666665,Clothing,0.16666666666666666,PayPal,1
43782,69,Female,274,6693,2231.0,Books,0.3333333333333333,Cash,0
41727,21,Female,233,17934,2989.0,Books,0.6666666666666666,Credit Card,0
39030,24,Male,560,22251,2781.375,Books,0.5,PayPal,0
39540,66,Female,91,13247,2649.4,Electronics,0.4,Credit Card,1
22183,64,Male,643,13913,2782.6,Books,0.2,Credit Card,1
11461,42,Male,306,25195,3149.375,Clothing,0.625,PayPal,1
33080,26,Female,275,21759,2417.6666666666665,Electronics,0.5555555555555556,Cash,1
19774,40,Female,499,20445,4089.0,Books,0.4,Credit Card,0
28496,25,Female,614,20280,2897.1428571428573,Home,0.2857142857142857,Credit Card,0
18066,25,Male,203,22360,3194.285714285714,Books,0.2857142857142857,Cash,0
34957,56,Male,152,26100,2610.0,Clothing,0.1,PayPal,0
45701,35,Female,123,13356,3339.0,Clothing,0.75,Credit Card,1
28279,58,Female,97,19691,3281.8333333333335,Electronics,0.16666666666666666,Credit Card,1
27987,56,Female,528,16461,3292.2,Books,0.4,Cash,1
28754,42,Male,192,6950,1390.0,Clothing,0.6,Cash,0
5400,46,Male,34,14909,2484.8333333333335,Electronics,0.6666666666666666,Cash,0
8546,55,Female,251,16648,3329.6,Books,0.8,PayPal,0
39133,53,Male,35,20566,2285.1111111111113,Books,0.2222222222222222,Cash,0
24807,49,Female,824,16869,2811.5,Electronics,0.16666666666666666,Credit Card,0
20269,24,Male,339,11469,3823.0,Books,0.3333333333333333,Cash,0
49139,20,Female,151,9066,2266.5,Books,0.25,Cash,0
46356,69,Female,131,22340,2482.222222222222,Clothing,0.6666666666666666,Cash,1
15397,18,Female,268,24397,3485.285714285714,Books,0.42857142857142855,Cash,0
1954,68,Male,126,10423,2605.75,Home,0.25,Credit Card,1
20880,40,Male,126,12257,2042.8333333333333,Clothing,0.3333333333333333,Cash,1
14615,54,Male,867,11391,2847.75,Books,0.25,Cash,0
35061,64,Female,555,9610,3203.3333333333335,Home,0.3333333333333333,PayPal,0
46601,21,Female,92,14419,3604.75,Books,0.5,Credit Card,1
43747,28,Male,254,21267,3038.1428571428573,Books,0.42857142857142855,Cash,0
35153,40,Male,623,17744,2957.3333333333335,Books,0.6666666666666666,Credit Card,0
26562,19,Female,223,23638,2954.75,Home,0.25,Cash,0
1023,20,Female,255,25896,2877.3333333333335,Electronics,0.2222222222222222,PayPal,1
21444,28,Male,91,8086,1617.2,Clothing,0.4,Cash,0
32291,43,Female,669,398,398.0,Books,0.0,PayPal,0
44143,54,Male,184,22175,2463.8888888888887,Home,0.4444444444444444,Credit Card,0
9161,41,Male,409,14406,3601.5,Books,0.75,Cash,0
24854,48,Female,424,11735,2933.75,Books,0.75,PayPal,0
3241,66,Female,666,18303,4575.75,Home,0.25,PayPal,0
23279,58,Male,224,18752,3125.3333333333335,Clothing,0.6666666666666666,Cash,0
41996,36,Female,518,9588,3196.0,Books,0.3333333333333333,Cash,1
27010,68,Female,392,12018,3004.5,Books,0.5,Cash,0
11936,58,Female,59,7751,2583.6666666666665,Electronics,0.0,Credit Card,0
11712,50,Male,559,12328,2465.6,Clothing,0.8,Cash,0
